"Id","Name","Description","StateId","CreatedDate","UpdatedDate"
1,Bende,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
2,Ikwuano,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
3,Aba North,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
4,Aba South,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
5,Arochukwu,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
6,Isiala Ngwa North,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
7,Isiala Ngwa South,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
8,Isuikwuato,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
9,Obi Ngwa,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
10,Ohafia,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
11,Osisioma Ngwa,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
12,Ugwunagbo,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
13,Ukwa East,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
14,Ukwa West,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
15,Umuahia North,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
16,Umuahia South,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
17,Umu Nneochi,"",1,"2024-04-20 00:00:00","2024-04-20 00:00:00"
18,Girei,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
19,Gombi,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
20,Jada,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
21,Demsa,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
22,Fufore,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
23,Ganye,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
24,Lamurde,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
25,Madagali,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
26,Maiha,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
27,Mayo-Belwa,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
28,Guyuk,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
29,Hong,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
30,Michika,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
31,Numan,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
32,Shelleng,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
33,Song,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
34,Mubi North,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
35,Mubi South,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
36,Toungo,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
37,Yola North,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
38,Yola South,"",2,"2024-04-20 00:00:00","2024-04-20 00:00:00"
39,Ikono,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
40,Eket,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
41,Esit-Eket,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
42,Abak,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
43,Eastern Obolo,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
44,Ibesikpo-Asutan,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
45,Ibeno,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
46,Ibiono-Ibom,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
47,Ika,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
48,Essien Udim,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
49,Etim-Ekpo,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
50,Etinan,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
51,Nsit-Atai,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
52,Nsit-Ibom,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
53,Nsit-Ubium,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
54,Obot-Akara,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
55,Ini,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
56,Itu,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
57,Mbo,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
58,Mkpat-Enin,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
59,Ikot Abasi,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
60,Ikot Ekpene,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
61,Okobo,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
62,"Onna, Oron","",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
63,Oruk Anam,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
64,Urue-Offong/Oruko,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
65,Uyo,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
66,Ukanafun,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
67,Udung-Uko,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
68,Uruan,"",3,"2024-04-20 00:00:00","2024-04-20 00:00:00"
69,Aguata,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
70,Anambra East,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
71,Anambra West,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
72,Anaocha,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
73,Ayamelum,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
74,Awka North,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
75,Awka South,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
76,Ihiala,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
77,Njikoka,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
78,Nnewi North,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
79,Nnewi South,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
80,Dunukofia,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
81,Ekwusigo,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
82,Idemili North,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
83,Idemili South,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
84,Ogbaru,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
85,Onitsha North,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
86,Onitsha South,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
87,Orumba North,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
88,Orumba South,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
89,Oyi,"",4,"2024-04-20 00:00:00","2024-04-20 00:00:00"
90,Bogoro,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
91,Ningi,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
92,Warji,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
93,Dass,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
94,Toro,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
95,Ganjuwa,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
96,"Kirfi, and","",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
97,Alkaleri,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
98,Bauchi,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
99,Tafawa Balewa,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
100,Darazo,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
101,Misau,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
102,Katagum,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
103,Itas/Gadau,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
104,Giade,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
105,Shira,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
106,Jama’are,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
107,Zaki,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
108,Gamawa,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
109,Dambam,"",5,"2024-04-20 00:00:00","2024-04-20 00:00:00"
110,Kolokuma/Opokuma,"",6,"2024-04-20 00:00:00","2024-04-20 00:00:00"
111,Nembe,"",6,"2024-04-20 00:00:00","2024-04-20 00:00:00"
112,Ogbia,"",6,"2024-04-20 00:00:00","2024-04-20 00:00:00"
113,Sagbama,"",6,"2024-04-20 00:00:00","2024-04-20 00:00:00"
114,Brass,"",6,"2024-04-20 00:00:00","2024-04-20 00:00:00"
115,Ekeremor,"",6,"2024-04-20 00:00:00","2024-04-20 00:00:00"
116,Southern Ijaw,"",6,"2024-04-20 00:00:00","2024-04-20 00:00:00"
117,Yenagoa,"",6,"2024-04-20 00:00:00","2024-04-20 00:00:00"
118,Guma,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
119,Gwer East,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
120,Gwer West,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
121,Katsina-Ala,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
122,Konshisha,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
123,Ado,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
124,Buruku,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
125,Gboko,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
126,Kwande,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
127,Logo,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
128,Makurdi,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
129,Obi,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
130,Ogbadibo,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
131,"Ohimini, Oju","",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
132,Agatu,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
133,Apa,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
134,Okpokwu,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
135,Otukpo,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
136,Tarka,"",7,"2024-04-20 00:00:00","2024-04-20 00:00:00"
137,Bayo,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
138,Biu,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
139,Chibok,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
140,Damboa,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
141,Dikwagubio,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
142,Guzamala,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
143,Abadan,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
144,Askira/Uba,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
145,Bama,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
146,Gwoza,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
147,Ukum,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
148,Ushongo,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
149,Vandeikya,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
150,Kalka/Balge,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
151,Maiduguri,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
152,Marte,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
153,Mobbar,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
154,Monguno,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
155,Konduga,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
156,Kukawa,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
157,Borno State,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
158,Hawul,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
159,Jere,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
160,Kaga,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
161,Kwaya-ku,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
162,Mafa,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
163,Magumeri,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
164,Ngala,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
165,Nganzai,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
166,Shani,"",8,"2024-04-20 00:00:00","2024-04-20 00:00:00"
167,Calabar Municipal,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
168,Calabar South,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
169,Etung,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
170,Ikom,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
171,Obanliku,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
172,Abi,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
173,Akamkpa,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
174,Biase,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
175,Boki,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
176,Obubra,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
177,Obudu,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
178,Odukpani,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
179,Akpabuyo,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
180,Bakassi,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
181,Bekwarra,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
182,Ogoja,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
183,Yakuur,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
184,Yala,"",9,"2024-04-20 00:00:00","2024-04-20 00:00:00"
185,Ethiope west,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
186,Ethiope east,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
187,Ika south,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
188,Ika north east,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
189,Isoko south,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
190,Isoko north,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
191,Aniocha south,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
192,Anioha,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
193,Bomadi,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
194,Burutu,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
195,Ukwuani,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
196,Uviwie,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
197,Warri central,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
198,Warri north,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
199,Warri south,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
200,Okpe,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
201,Oshimili north,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
202,Oshimili south,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
203,Patani,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
204,Sapele,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
205,Ndokwa east,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
206,Ndokwa west,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
207,Udu,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
208,Ughelli south,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
209,Ughelli north,"",10,"2024-04-20 00:00:00","2024-04-20 00:00:00"
210,Izzi,"",11,"2024-04-20 00:00:00","2024-04-20 00:00:00"
211,Abakaliki,"",11,"2024-04-20 00:00:00","2024-04-20 00:00:00"
212,Ezza North,"",11,"2024-04-20 00:00:00","2024-04-20 00:00:00"
213,Ivo,"",11,"2024-04-20 00:00:00","2024-04-20 00:00:00"
214,Afikpo South (Edda),"",11,"2024-04-20 00:00:00","2024-04-20 00:00:00"
215,Ohaozara,"",11,"2024-04-20 00:00:00","2024-04-20 00:00:00"
216,Afikpo North,"",11,"2024-04-20 00:00:00","2024-04-20 00:00:00"
217,Ebonyi,"",11,"2024-04-20 00:00:00","2024-04-20 00:00:00"
218,Ohaukwu,"",11,"2024-04-20 00:00:00","2024-04-20 00:00:00"
219,Onicha,"",11,"2024-04-20 00:00:00","2024-04-20 00:00:00"
220,Ezza South,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
221,Ikwo,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
222,Igbo Eze South,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
223,Aninri,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
224,Awgu,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
225,Isi Uzo,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
226,Nkanu East,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
227,Nkanu West,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
228,Nsukka,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
229,Ishielu,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
230,Enugu East,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
231,Enugu North,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
232,Enugu South,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
233,Oji River,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
234,Udenu,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
235,Udi,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
236,Ezeagu,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
237,Igbo Etiti,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
238,Igbo Eze North,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
239,Uzo-Uwani,"",12,"2024-04-20 00:00:00","2024-04-20 00:00:00"
240,Igueben,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
241,Ikpoba-Okha,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
242,Oredo,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
243,Akoko-Edo,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
244,Egor,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
245,Esan Central,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
246,Esan North-East,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
247,Esan South-East,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
248,Esan West,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
249,Orhionmwon,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
250,Ovia North-East,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
251,Ovia South-West,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
252,Etsako Central,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
253,Etsako East,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
254,Etsako West,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
255,Owan East,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
256,Owan West,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
257,Uhunmwonde,"",13,"2024-04-20 00:00:00","2024-04-20 00:00:00"
258,Efon,"",14,"2024-04-20 00:00:00","2024-04-20 00:00:00"
